label,sentence
True,ה טבח משחק כדורגל עם חברים ו אוהב לצפות ב תוכניות טלוויזיה
True,ה יועצים ש אוהבים את ה רקדנים חיים
False,ה טייסים ש ה מלחינים אוהבים ישן
True,ה מלצרים ש ה רקדנים אוהבים שוחים
True,ה נהגים ליד ה זמרים רצים
True,ה נהגים ש ה רקדנים מכירים שוחים
True,ה טייסים ליד ה טכנאים חיים
True,ה נהג ש ה טכנאים מכירים צוחק
True,ה מלצר ש אוהב את ה מהנדס חי
True,ה רופאים ש ה מהנדס אוהב חיים
False,ה חיילים ליד ה בנאי רץ
False,ה נהג ש ה שרים מעריץ נוסע
True,ה חייל ליד ה זמר נוסע
False,ה רופאים ש ה נהגים אוהב צוחקים
False,ה טבחים ש ה מהנדס מעריצים חיים
False,ה חקלאים ש שונאים את ה בנאי שוחה
True,ה נהג חי ו אוכל
True,ה נהג ש ה בנאי אוהב נוסע
True,ה מלצרים ש מכירים את ה טכנאים נוסעים
False,ה מלצר ש אוהב את ה שומרים צוחקים
True,ה יועצים מאחורי ה בנאי צוחקים
False,ה טבחים ליד ה נהגים ישן
False,ה רופא ש ה מלחינים מכירים שוחים
False,ה מלצר ש אוהב את ה שומרים רצים
False,ה מלצר ש ה שומר אוהב צוחקים
True,ה רופא ש אוהב את ה טכנאי רץ
False,ה טייסים ש ה בנאי מעריץ רוקד
False,ה יועץ ליד ה רקדן צוחקים
False,ה חקלאים ש ה נהגים מעריצים נוסע
True,ה טייסים ש ה שרים אוהבים נוסעים
False,ה מנהלים ש מעריצים את ה מהנדס חי
True,ה מנהל ש מכיר את ה נהגים חי
False,ה נהגים ש מכירים את ה מלחין שוחה
False,ה חייל ש ה שומר אוהבים צוחק
False,ה מנהלים ש ה מלחין מכיר רץ
False,ה רופא ש שונא את ה מהנדסים חיים
False,ה חקלאים ש אוהבים את ה מהנדס צוחק
False,ה חיילים ש ה רקדנים מכיר נוסעים
False,ה יועצים ש ה בנאים מעריץ חיים
False,ה קצין ש ה בנאים אוהב צוחק
False,ה חיילים ש ה רקדן מכיר ישן
True,ה חיילים ש אוהבים את ה עובדים ישנים
False,ה טייסים ש ה טכנאי אוהב נוסע
True,ה טבח ש ה נהגים מכירים רץ
False,ה יועץ מאחורי ה מהנדס רוקדים
False,ה חקלאי ש אוהב את ה מלחין נוסעים
True,ה רופאים ש שונאים את ה מהנדס נוסעים
True,ה חקלאים ש ה שומרים מכירים שוחים
True,ה טבחים ש ה שר מעריץ רצים
True,ה טייסים ש שונאים את ה מהנדס נוסעים
True,ה נהג ש ה טכנאי שונא רוקד
False,ה קצין רוקד ו שוחים
True,ה חקלאי ש אוהב את ה בנאי ישן
True,ה טבח ש שונא את ה מלחין שוחה
False,ה טייס ש ה מלחינים אוהבים רצים
False,ה נהגים ש אוהבים את ה מהנדסים חי
False,ה נהגים ש מכירים את ה מהנדסים חי
True,ה קצין ש ה רקדנים שונאים רץ
True,ה טבח ש ה מלחין אוהב רץ
True,ה טייסים ש ה עובדים אוהבים רוקדים
False,ה טבחים ש אוהבים את ה זמר צוחק
False,ה טבח ש ה זמרים אוהב רוקד
True,ה רופא ש מעריץ את ה עובד רץ
False,ה חקלאי ש מעריץ את ה שר צוחקים
False,ה חייל ש ה מלחין מעריץ שוחים
True,ה מנהל ליד ה שומרים רוקד
False,ה קצינים ש שונאים את ה מלחינים רוקד
True,ה נהג ש מעריץ את ה טכנאים נוסע
False,ה מלצר ש מכיר את ה טכנאים ישנים
True,ה מלצרים ש ה עובד מעריץ רוקדים
True,ה קצינים ש שונאים את ה שרים צוחקים
True,ה נהג ש מכיר את ה שומר רוקד
True,ה רופא ש ה מהנדסים שונאים צוחק
True,ה מנהל מאחורי ה בנאי ישן
False,ה טבח ש ה שרים מעריצים צוחקים
True,ה נהגים ש שונאים את ה שר חיים
False,ה קצין מאחורי ה בנאים חיים
False,ה מנהלים ש שונאים את ה שרים נוסע
False,ה טייסים ש ה בנאי מעריץ נוסע
False,ה חקלאי ש שונא את ה מהנדס חיים
True,ה רופאים מאחורי ה רקדן רוקדים
False,ה רופאים ש ה זמר אוהבים רצים
False,ה חיילים ש אוהבים את ה טכנאי רץ
False,ה טייסים ליד ה זמר ישן
True,ה רופאים כותבים ב יומן מדי יום ו דוברים חמש שפות שונות
False,ה חייל ש מעריץ את ה מהנדס ישנים
False,ה מלצרים ש ה שר אוהב רוקד
True,ה מלצרים גרים ב מרכז ה עיר ו כותבים ב יומן מדי יום
False,ה מלצרים ש ה מלחין שונאים חיים
True,ה נהגים ש מכירים את ה זמרים רוקדים
True,ה קצינים רוקדים
False,ה מנהל ש ה זמר שונא צוחקים
False,ה נהג ליד ה רקדנים שוחים
False,ה חיילים ש ה טכנאים אוהב רוקדים
False,ה טבחים ש ה זמר שונא חי
True,ה טבחים ש מעריצים את ה עובדים רצים
False,ה חייל מאחורי ה רקדן צוחקים
False,ה יועץ ש ה טכנאים שונא ישן
False,ה חקלאי ש ה בנאי אוהב נוסעים
False,ה חקלאים ש ה רקדן מכיר רוקד
True,ה נהגים ש ה טכנאים אוהבים רצים
False,ה נהגים ש מעריצים את ה עובד נוסע
False,ה יועץ ש מעריץ את ה שר רוקדים
False,ה טייסים ש ה מלחינים מעריץ שוחים
False,ה יועצים שוחים ו אוכל
True,ה מנהל ליד ה זמרים שוחה
False,ה מלצר ש מכיר את ה רקדן רוקדים
True,ה נהג מאחורי ה נהג חי
True,ה חקלאים ש מעריצים את ה זמר רוקדים
False,ה מלצר ש ה שר מעריץ רצים
False,ה חקלאי מאחורי ה נהג שוחים
False,ה נהגים ש מעריצים את ה בנאי שוחה
False,ה רופאים ש ה מלחין מעריץ צוחק
False,ה מלצר ש ה מהנדס שונא שוחים
True,ה רופא ישן
False,ה מלצר מאחורי ה טכנאים שוחים
False,ה טבחים מאחורי ה טכנאי צוחק
True,ה טייס ש מכיר את ה עובד שוחה
False,ה קצינים ליד ה עובדים רוקד
False,ה טבח ש מעריץ את ה זמרים נוסעים
True,ה מלצרים ליד ה שרים רוקדים
True,ה חקלאי רוקד ו אוכל
False,ה נהג ש ה מלחין מכיר צוחקים
False,ה רופאים ש ה מלחין מעריץ רוקד
False,ה טייס ש ה טכנאים מכירים נוסעים
False,ה מלצרים ש שונאים את ה עובדים רץ
False,ה יועצים ש ה שומרים מכיר שוחים
True,ה טייסים ש אוהבים את ה שומר נוסעים
True,ה קצין ש שונא את ה נהגים חי
False,ה מנהלים ש ה טכנאים שונאים נוסע
True,ה מנהלים ש ה שומרים אוהבים ישנים
False,ה רופאים ש אוהבים את ה בנאי רץ
False,ה יועצים ש שונאים את ה טכנאים נוסע
True,ה חיילים ש ה מהנדס אוהב חיים
False,ה חקלאים ליד ה נהגים חי
False,ה רופאים ש ה שומר אוהבים נוסעים
False,ה טייס ש ה טכנאים מעריץ שוחה
False,ה מנהלים ש ה טכנאים מכיר צוחקים
False,ה נהגים ש אוהבים את ה מהנדסים צוחק
True,ה יועצים ש אוהבים את ה נהגים חיים
False,ה טייסים ש שונאים את ה שומרים שוחה
True,ה מנהלים ש מכירים את ה שומר שוחים
False,ה יועץ ש ה זמרים שונאים נוסעים
True,ה יועץ ש אוהב את ה בנאי חי
False,ה מנהלים ש ה נהגים מעריץ צוחקים
False,ה טבח ש ה מלחינים מכיר שוחה
False,ה חייל ליד ה שומר נוסעים
True,ה טייס צוחק ו מבשל
True,ה חקלאי ש שונא את ה רקדן נוסע
False,ה טייס ש ה זמרים מעריץ רץ
False,ה חייל ליד ה שר רוקדים
False,ה חייל ליד ה מלחין שוחים
False,ה יועץ ש ה שרים אוהב ישן
False,ה חיילים ש ה מהנדסים שונא חיים
False,ה חקלאי ש ה עובד מכיר רצים
True,ה יועצים מאחורי ה מהנדס צוחקים
False,ה יועץ ש ה שומר מעריצים רוקד
False,ה יועץ ש ה נהג מעריצים שוחה
False,ה מנהל מאחורי ה רקדנים נוסעים
True,ה טבח ש אוהב את ה בנאים רץ
False,ה נהגים ש ה מהנדסים מכירים צוחק
True,ה מלצרים ש מעריצים את ה נהגים חיים
False,ה חייל ש ה נהגים מעריצים צוחקים
False,ה חיילים ש ה שרים מכירים ישן
True,ה מלצרים ש אוהבים את ה בנאי רצים
False,ה יועץ ש ה שרים אוהבים חיים
True,ה חקלאים ש ה זמר מעריץ חיים
True,ה טבחים ש מעריצים את ה עובדים נוסעים
False,ה מנהלים ש מעריצים את ה בנאים נוסע
False,ה יועצים ש ה טכנאי מעריץ שוחה
False,ה רופא ש ה בנאי מכיר ישנים
False,ה נהגים ש מכירים את ה מלחינים ישן
False,ה חיילים ש ה נהג מכירים צוחקים
False,ה טייס ש שונא את ה זמר רצים
False,ה רופא ש ה מלחין מעריץ שוחים
True,ה קצין ש ה מלחין מעריץ ישן
False,ה קצינים ש ה נהגים מעריץ צוחקים
False,ה טייסים ש ה רקדן מעריץ חי
False,ה מנהל ש אוהב את ה רקדנים רוקדים
True,ה מנהלים מאחורי ה טכנאי נוסעים
True,ה טייסים ליד ה שר נוסעים
False,ה מלצרים שוחה
True,ה יועץ ש אוהב את ה שומר רץ
False,ה מלצרים ש ה טכנאי אוהב רוקד
False,ה טבחים ש שונאים את ה זמר חי
False,ה מלצר ש ה רקדן מעריצים צוחק
True,ה טייס ש ה מלחינים אוהבים רוקד
False,ה יועצים מאחורי ה שומרים רץ
False,ה רופאים ש ה מלחינים שונאים שוחה
True,ה מלצר ליד ה עובד נוסע
True,ה חיילים ש מעריצים את ה נהגים ישנים
False,ה חקלאי ליד ה טכנאים שוחים
True,ה רופאים ש ה שר אוהב רוקדים
True,ה רופאים מאחורי ה זמר רוקדים
False,ה רופא ש ה שומרים מעריץ שוחה
True,ה טבחים ש מעריצים את ה בנאים רצים
True,ה חיילים ש מעריצים את ה מלחין נוסעים
False,ה טייס ש ה זמרים אוהבים צוחקים
True,ה מלצרים ש ה שומר שונא ישנים
True,ה רופאים ש שונאים את ה זמר נוסעים
True,ה קצין צוחק ו צוחק
False,ה טבח ש ה שומרים מעריצים נוסעים
True,ה רופאים ש ה טכנאים שונאים ישנים
False,ה טבח ש שונא את ה בנאי שוחים
False,ה חקלאים ש ה מהנדסים שונא רצים
False,ה טייס ש ה זמרים שונאים רצים
False,ה חייל ש אוהב את ה עובד נוסעים
True,ה חייל ש מכיר את ה מהנדסים ישן
False,ה חקלאי ש ה מהנדס מכיר נוסעים
False,ה מלצר מאחורי ה רקדנים ישנים
False,ה נהגים ש אוהבים את ה שומר רץ
True,ה מנהלים ש שונאים את ה בנאי שוחים
False,ה טבחים ש אוהבים את ה שר רץ
True,ה רופאים ש אוהבים את ה טכנאים חיים
False,ה יועצים ש ה נהגים אוהב שוחים
False,ה רופא ש ה מהנדסים מעריץ חי
